model,exercise,target,seed,condition,metric,value
tcn,cpr,1000000000100,42,unseen,bit_accuracy,0.7846153846153846
tcn,cpr,1000000000100,42,unseen,exact_match,0.0
tcn,cpr,1000000000100,7,seen,macro_f1,0.0
tcn,cpr,1000000000100,7,seen,micro_f1,0.0
tcn,cpr,1000000000100,7,seen,bit_accuracy,0.6923076923076923
tcn,cpr,1000000000100,7,seen,exact_match,0.0
tcn,cpr,1000000000100,7,unseen,macro_f1,0.0
tcn,cpr,1000000000100,7,unseen,micro_f1,0.0
tcn,cpr,1000000000100,7,unseen,bit_accuracy,0.7307692307692307
tcn,cpr,1000000000100,7,unseen,exact_match,0.0
tcn,cpr,1000000001000,123,seen,macro_f1,0.0
tcn,cpr,1000000001000,123,seen,micro_f1,0.0
tcn,cpr,1000000001000,123,seen,bit_accuracy,0.8461538461538461
tcn,cpr,1000000001000,123,seen,exact_match,0.0
tcn,cpr,1000000001000,123,unseen,macro_f1,0.0
tcn,cpr,1000000001000,123,unseen,micro_f1,0.0
tcn,cpr,1000000001000,123,unseen,bit_accuracy,0.7307692307692307
tcn,cpr,1000000001000,123,unseen,exact_match,0.0
tcn,cpr,1000000001000,42,seen,macro_f1,0.08333333333333333
tcn,cpr,1000000001000,42,seen,micro_f1,0.4
tcn,cpr,1000000001000,42,seen,bit_accuracy,0.8153846153846154
tcn,cpr,1000000001000,42,seen,exact_match,0.0
tcn,cpr,1000000001000,42,unseen,macro_f1,0.094017094017094
tcn,cpr,1000000001000,42,unseen,micro_f1,0.47619047619047616
tcn,cpr,1000000001000,42,unseen,bit_accuracy,0.8307692307692308
tcn,cpr,1000000001000,42,unseen,exact_match,0.0
tcn,cpr,1000000001000,7,seen,macro_f1,0.094017094017094
tcn,cpr,1000000001000,7,seen,micro_f1,0.4
tcn,cpr,1000000001000,7,seen,bit_accuracy,0.7692307692307693
tcn,cpr,1000000001000,7,seen,exact_match,0.0
tcn,cpr,1000000001000,7,unseen,macro_f1,0.14529914529914528
tcn,cpr,1000000001000,7,unseen,micro_f1,0.6
tcn,cpr,1000000001000,7,unseen,bit_accuracy,0.8153846153846154
tcn,cpr,1000000001000,7,unseen,exact_match,0.0
tcn,cpr,1000000010000,123,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000010000,123,seen,micro_f1,0.625
tcn,cpr,1000000010000,123,seen,bit_accuracy,0.9076923076923077
tcn,cpr,1000000010000,123,seen,exact_match,0.0
tcn,cpr,1000000010000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000010000,123,unseen,micro_f1,0.4166666666666667
tcn,cpr,1000000010000,123,unseen,bit_accuracy,0.7846153846153846
tcn,cpr,1000000010000,123,unseen,exact_match,0.0
tcn,cpr,1000000010000,42,seen,macro_f1,0.10164835164835165
tcn,cpr,1000000010000,42,seen,micro_f1,0.4166666666666667
tcn,cpr,1000000010000,42,seen,bit_accuracy,0.7846153846153846
tcn,cpr,1000000010000,42,seen,exact_match,0.0
tcn,cpr,1000000010000,42,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000010000,42,unseen,micro_f1,0.47619047619047616
tcn,cpr,1000000010000,42,unseen,bit_accuracy,0.8307692307692308
tcn,cpr,1000000010000,42,unseen,exact_match,0.0
tcn,cpr,1000000010000,7,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000010000,7,seen,micro_f1,0.4
tcn,cpr,1000000010000,7,seen,bit_accuracy,0.7692307692307693
tcn,cpr,1000000010000,7,seen,exact_match,0.0
tcn,cpr,1000000010000,7,unseen,macro_f1,0.05128205128205128
tcn,cpr,1000000010000,7,unseen,micro_f1,0.2222222222222222
tcn,cpr,1000000010000,7,unseen,bit_accuracy,0.7307692307692307
tcn,cpr,1000000010000,7,unseen,exact_match,0.0
tcn,cpr,1000000100000,123,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,123,seen,micro_f1,0.5714285714285714
tcn,cpr,1000000100000,123,seen,bit_accuracy,0.8846153846153846
tcn,cpr,1000000100000,123,seen,exact_match,0.0
tcn,cpr,1000000100000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,123,unseen,micro_f1,0.6666666666666666
tcn,cpr,1000000100000,123,unseen,bit_accuracy,0.9230769230769231
tcn,cpr,1000000100000,123,unseen,exact_match,0.0
tcn,cpr,1000000100000,42,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,42,seen,micro_f1,0.45454545454545453
tcn,cpr,1000000100000,42,seen,bit_accuracy,0.8153846153846154
tcn,cpr,1000000100000,42,seen,exact_match,0.0
tcn,cpr,1000000100000,42,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,42,unseen,micro_f1,0.4
tcn,cpr,1000000100000,42,unseen,bit_accuracy,0.7692307692307693
tcn,cpr,1000000100000,42,unseen,exact_match,0.0
tcn,cpr,1000000100000,7,seen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,7,seen,micro_f1,0.625
tcn,cpr,1000000100000,7,seen,bit_accuracy,0.9076923076923077
tcn,cpr,1000000100000,7,seen,exact_match,0.0
tcn,cpr,1000000100000,7,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000000100000,7,unseen,micro_f1,0.47619047619047616
tcn,cpr,1000000100000,7,unseen,bit_accuracy,0.8307692307692308
tcn,cpr,1000000100000,7,unseen,exact_match,0.0
tcn,cpr,1000001000000,123,seen,macro_f1,0.14529914529914528
tcn,cpr,1000001000000,123,seen,micro_f1,0.782608695652174
tcn,cpr,1000001000000,123,seen,bit_accuracy,0.9230769230769231
tcn,cpr,1000001000000,123,seen,exact_match,0.4
tcn,cpr,1000001000000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000001000000,123,unseen,micro_f1,0.43478260869565216
tcn,cpr,1000001000000,123,unseen,bit_accuracy,0.8
tcn,cpr,1000001000000,123,unseen,exact_match,0.0
tcn,cpr,1000001000000,42,seen,macro_f1,0.12606837606837606
tcn,cpr,1000001000000,42,seen,micro_f1,0.7777777777777778
tcn,cpr,1000001000000,42,seen,bit_accuracy,0.9384615384615385
tcn,cpr,1000001000000,42,seen,exact_match,0.6
tcn,cpr,1000001000000,42,unseen,macro_f1,0.11538461538461539
tcn,cpr,1000001000000,42,unseen,micro_f1,0.631578947368421
tcn,cpr,1000001000000,42,unseen,bit_accuracy,0.8923076923076924
tcn,cpr,1000001000000,42,unseen,exact_match,0.2
tcn,cpr,1000001000000,7,seen,macro_f1,0.07692307692307693
tcn,cpr,1000001000000,7,seen,micro_f1,0.4444444444444444
tcn,cpr,1000001000000,7,seen,bit_accuracy,0.8076923076923077
tcn,cpr,1000001000000,7,seen,exact_match,0.0
tcn,cpr,1000001000000,7,unseen,macro_f1,0.05128205128205128
tcn,cpr,1000001000000,7,unseen,micro_f1,0.2857142857142857
tcn,cpr,1000001000000,7,unseen,bit_accuracy,0.8076923076923077
tcn,cpr,1000001000000,7,unseen,exact_match,0.0
tcn,cpr,1000010000000,123,seen,macro_f1,0.15384615384615385
tcn,cpr,1000010000000,123,seen,micro_f1,0.8
tcn,cpr,1000010000000,123,seen,bit_accuracy,0.9230769230769231
tcn,cpr,1000010000000,123,seen,exact_match,0.5
tcn,cpr,1000010000000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000010000000,123,unseen,micro_f1,0.6666666666666666
tcn,cpr,1000010000000,123,unseen,bit_accuracy,0.9230769230769231
tcn,cpr,1000010000000,123,unseen,exact_match,0.0
tcn,cpr,1000010000000,42,seen,macro_f1,0.07692307692307693
tcn,cpr,1000010000000,42,seen,micro_f1,0.4
tcn,cpr,1000010000000,42,seen,bit_accuracy,0.7692307692307693
tcn,cpr,1000010000000,42,seen,exact_match,0.0
tcn,cpr,1000010000000,42,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000010000000,42,unseen,micro_f1,0.5
tcn,cpr,1000010000000,42,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,1000010000000,42,unseen,exact_match,0.0
tcn,cpr,1000010000000,7,seen,macro_f1,0.1346153846153846
tcn,cpr,1000010000000,7,seen,micro_f1,0.7272727272727273
tcn,cpr,1000010000000,7,seen,bit_accuracy,0.9076923076923077
tcn,cpr,1000010000000,7,seen,exact_match,0.0
tcn,cpr,1000010000000,7,unseen,macro_f1,0.14529914529914528
tcn,cpr,1000010000000,7,unseen,micro_f1,0.72
tcn,cpr,1000010000000,7,unseen,bit_accuracy,0.8923076923076924
tcn,cpr,1000010000000,7,unseen,exact_match,0.0
tcn,cpr,1000100000000,123,seen,macro_f1,0.07692307692307693
tcn,cpr,1000100000000,123,seen,micro_f1,0.6666666666666666
tcn,cpr,1000100000000,123,seen,bit_accuracy,0.9230769230769231
tcn,cpr,1000100000000,123,seen,exact_match,0.0
tcn,cpr,1000100000000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000100000000,123,unseen,micro_f1,0.6666666666666666
tcn,cpr,1000100000000,123,unseen,bit_accuracy,0.9230769230769231
tcn,cpr,1000100000000,123,unseen,exact_match,0.0
tcn,cpr,1000100000000,42,seen,macro_f1,0.14529914529914528
tcn,cpr,1000100000000,42,seen,micro_f1,0.8571428571428571
tcn,cpr,1000100000000,42,seen,bit_accuracy,0.9538461538461539
tcn,cpr,1000100000000,42,seen,exact_match,0.4
tcn,cpr,1000100000000,42,unseen,macro_f1,0.07692307692307693
tcn,cpr,1000100000000,42,unseen,micro_f1,0.6666666666666666
tcn,cpr,1000100000000,42,unseen,bit_accuracy,0.9230769230769231
tcn,cpr,1000100000000,42,unseen,exact_match,0.0
tcn,cpr,1000100000000,7,seen,macro_f1,0.07692307692307693
tcn,cpr,1000100000000,7,seen,micro_f1,0.5
tcn,cpr,1000100000000,7,seen,bit_accuracy,0.8461538461538461
tcn,cpr,1000100000000,7,seen,exact_match,0.0
tcn,cpr,1000100000000,7,unseen,macro_f1,0.1282051282051282
tcn,cpr,1000100000000,7,unseen,micro_f1,0.75
tcn,cpr,1000100000000,7,unseen,bit_accuracy,0.9230769230769231
tcn,cpr,1000100000000,7,unseen,exact_match,0.0
tcn,cpr,1001000000000,123,seen,macro_f1,0.07692307692307693
tcn,cpr,1001000000000,123,seen,micro_f1,0.5
tcn,cpr,1001000000000,123,seen,bit_accuracy,0.8461538461538461
tcn,cpr,1001000000000,123,seen,exact_match,0.0
tcn,cpr,1001000000000,123,unseen,macro_f1,0.07692307692307693
tcn,cpr,1001000000000,123,unseen,micro_f1,0.5
tcn,cpr,1001000000000,123,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,1001000000000,123,unseen,exact_match,0.0
tcn,cpr,1001000000000,42,seen,macro_f1,0.07692307692307693
tcn,cpr,1001000000000,42,seen,micro_f1,0.5555555555555556
tcn,cpr,1001000000000,42,seen,bit_accuracy,0.8769230769230769
tcn,cpr,1001000000000,42,seen,exact_match,0.0
tcn,cpr,1001000000000,42,unseen,macro_f1,0.07692307692307693
tcn,cpr,1001000000000,42,unseen,micro_f1,0.625
tcn,cpr,1001000000000,42,unseen,bit_accuracy,0.9076923076923077
tcn,cpr,1001000000000,42,unseen,exact_match,0.0
tcn,cpr,1001000000000,7,seen,macro_f1,0.15384615384615385
tcn,cpr,1001000000000,7,seen,micro_f1,0.9090909090909091
tcn,cpr,1001000000000,7,seen,bit_accuracy,0.9692307692307692
tcn,cpr,1001000000000,7,seen,exact_match,0.6
tcn,cpr,1001000000000,7,unseen,macro_f1,0.10256410256410256
tcn,cpr,1001000000000,7,unseen,micro_f1,0.5714285714285714
tcn,cpr,1001000000000,7,unseen,bit_accuracy,0.8615384615384616
tcn,cpr,1001000000000,7,unseen,exact_match,0.0
transformer,cpr,0000000000001,123,seen,macro_f1,0.07495069033530571
transformer,cpr,0000000000001,123,seen,micro_f1,0.4578313253012048
transformer,cpr,0000000000001,123,seen,bit_accuracy,0.8269230769230769
transformer,cpr,0000000000001,123,seen,exact_match,0.05
transformer,cpr,0000000000001,123,unseen,macro_f1,0.05459057071960298
transformer,cpr,0000000000001,123,unseen,micro_f1,0.3055555555555556
transformer,cpr,0000000000001,123,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000000001,123,unseen,exact_match,0.05
transformer,cpr,0000000000001,42,seen,macro_f1,0.0
transformer,cpr,0000000000001,42,seen,micro_f1,0.0
transformer,cpr,0000000000001,42,seen,bit_accuracy,0.6538461538461539
transformer,cpr,0000000000001,42,seen,exact_match,0.0
transformer,cpr,0000000000001,42,unseen,macro_f1,0.0
transformer,cpr,0000000000001,42,unseen,micro_f1,0.0
transformer,cpr,0000000000001,42,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000000001,42,unseen,exact_match,0.0
transformer,cpr,0000000000001,7,seen,macro_f1,0.057692307692307696
transformer,cpr,0000000000001,7,seen,micro_f1,0.4444444444444444
transformer,cpr,0000000000001,7,seen,bit_accuracy,0.8846153846153846
transformer,cpr,0000000000001,7,seen,exact_match,0.4
transformer,cpr,0000000000001,7,unseen,macro_f1,0.039886039886039885
transformer,cpr,0000000000001,7,unseen,micro_f1,0.208955223880597
transformer,cpr,0000000000001,7,unseen,bit_accuracy,0.7961538461538461
transformer,cpr,0000000000001,7,unseen,exact_match,0.1
transformer,cpr,0000000000010,123,seen,macro_f1,0.039886039886039885
transformer,cpr,0000000000010,123,seen,micro_f1,0.3684210526315789
transformer,cpr,0000000000010,123,seen,bit_accuracy,0.9076923076923077
transformer,cpr,0000000000010,123,seen,exact_match,0.35
transformer,cpr,0000000000010,123,unseen,macro_f1,0.03076923076923077
transformer,cpr,0000000000010,123,unseen,micro_f1,0.23255813953488372
transformer,cpr,0000000000010,123,unseen,bit_accuracy,0.8730769230769231
transformer,cpr,0000000000010,123,unseen,exact_match,0.05
transformer,cpr,0000000000010,42,seen,macro_f1,0.05128205128205128
transformer,cpr,0000000000010,42,seen,micro_f1,0.35714285714285715
transformer,cpr,0000000000010,42,seen,bit_accuracy,0.8615384615384616
transformer,cpr,0000000000010,42,seen,exact_match,0.0
transformer,cpr,0000000000010,42,unseen,macro_f1,0.039886039886039885
transformer,cpr,0000000000010,42,unseen,micro_f1,0.2692307692307692
transformer,cpr,0000000000010,42,unseen,bit_accuracy,0.8538461538461538
transformer,cpr,0000000000010,42,unseen,exact_match,0.05
transformer,cpr,0000000000010,7,seen,macro_f1,0.0
transformer,cpr,0000000000010,7,seen,micro_f1,0.0
transformer,cpr,0000000000010,7,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000000010,7,seen,exact_match,0.0
transformer,cpr,0000000000010,7,unseen,macro_f1,0.0
transformer,cpr,0000000000010,7,unseen,micro_f1,0.0
transformer,cpr,0000000000010,7,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000000010,7,unseen,exact_match,0.0
transformer,cpr,0000000000100,123,seen,macro_f1,0.0728744939271255
transformer,cpr,0000000000100,123,seen,micro_f1,0.5806451612903226
transformer,cpr,0000000000100,123,seen,bit_accuracy,0.9
transformer,cpr,0000000000100,123,seen,exact_match,0.05
transformer,cpr,0000000000100,123,unseen,macro_f1,0.03076923076923077
transformer,cpr,0000000000100,123,unseen,micro_f1,0.16393442622950818
transformer,cpr,0000000000100,123,unseen,bit_accuracy,0.8038461538461539
transformer,cpr,0000000000100,123,unseen,exact_match,0.0
transformer,cpr,0000000000100,42,seen,macro_f1,0.0
transformer,cpr,0000000000100,42,seen,micro_f1,0.0
transformer,cpr,0000000000100,42,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000000100,42,seen,exact_match,0.0
transformer,cpr,0000000000100,42,unseen,macro_f1,0.0
transformer,cpr,0000000000100,42,unseen,micro_f1,0.0
transformer,cpr,0000000000100,42,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000000100,42,unseen,exact_match,0.0
transformer,cpr,0000000000100,7,seen,macro_f1,0.07068607068607069
transformer,cpr,0000000000100,7,seen,micro_f1,0.5666666666666667
transformer,cpr,0000000000100,7,seen,bit_accuracy,0.9
transformer,cpr,0000000000100,7,seen,exact_match,0.05
transformer,cpr,0000000000100,7,unseen,macro_f1,0.03076923076923077
transformer,cpr,0000000000100,7,unseen,micro_f1,0.14925373134328357
transformer,cpr,0000000000100,7,unseen,bit_accuracy,0.7807692307692308
transformer,cpr,0000000000100,7,unseen,exact_match,0.0
transformer,cpr,0000000001000,123,seen,macro_f1,0.03550295857988166
transformer,cpr,0000000001000,123,seen,micro_f1,0.21818181818181817
transformer,cpr,0000000001000,123,seen,bit_accuracy,0.8346153846153846
transformer,cpr,0000000001000,123,seen,exact_match,0.0
transformer,cpr,0000000001000,123,unseen,macro_f1,0.007326007326007326
transformer,cpr,0000000001000,123,unseen,micro_f1,0.0425531914893617
transformer,cpr,0000000001000,123,unseen,bit_accuracy,0.8269230769230769
transformer,cpr,0000000001000,123,unseen,exact_match,0.0
transformer,cpr,0000000001000,42,seen,macro_f1,0.020066889632107024
transformer,cpr,0000000001000,42,seen,micro_f1,0.13953488372093023
transformer,cpr,0000000001000,42,seen,bit_accuracy,0.8576923076923076
transformer,cpr,0000000001000,42,seen,exact_match,0.0
transformer,cpr,0000000001000,42,unseen,macro_f1,0.007326007326007326
transformer,cpr,0000000001000,42,unseen,micro_f1,0.038461538461538464
transformer,cpr,0000000001000,42,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000001000,42,unseen,exact_match,0.0
transformer,cpr,0000000001000,7,seen,macro_f1,0.0
transformer,cpr,0000000001000,7,seen,micro_f1,0.0
transformer,cpr,0000000001000,7,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000001000,7,seen,exact_match,0.0
transformer,cpr,0000000001000,7,unseen,macro_f1,0.0
transformer,cpr,0000000001000,7,unseen,micro_f1,0.0
transformer,cpr,0000000001000,7,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000001000,7,unseen,exact_match,0.0
transformer,cpr,0000000001001,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000001001,123,seen,micro_f1,0.36363636363636365
transformer,cpr,0000000001001,123,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000001001,123,seen,exact_match,0.0
transformer,cpr,0000000001001,123,unseen,macro_f1,0.05128205128205128
transformer,cpr,0000000001001,123,unseen,micro_f1,0.2
transformer,cpr,0000000001001,123,unseen,bit_accuracy,0.6923076923076923
transformer,cpr,0000000001001,123,unseen,exact_match,0.0
transformer,cpr,0000000001001,42,seen,macro_f1,0.06837606837606837
transformer,cpr,0000000001001,42,seen,micro_f1,0.4444444444444444
transformer,cpr,0000000001001,42,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000001001,42,seen,exact_match,0.0
transformer,cpr,0000000001001,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000001001,42,unseen,micro_f1,0.43478260869565216
transformer,cpr,0000000001001,42,unseen,bit_accuracy,0.8
transformer,cpr,0000000001001,42,unseen,exact_match,0.0
transformer,cpr,0000000001001,7,seen,macro_f1,0.10164835164835165
transformer,cpr,0000000001001,7,seen,micro_f1,0.5263157894736842
transformer,cpr,0000000001001,7,seen,bit_accuracy,0.8615384615384616
transformer,cpr,0000000001001,7,seen,exact_match,0.0
transformer,cpr,0000000001001,7,unseen,macro_f1,0.057692307692307696
transformer,cpr,0000000001001,7,unseen,micro_f1,0.375
transformer,cpr,0000000001001,7,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000001001,7,unseen,exact_match,0.0
transformer,cpr,0000000001010,123,seen,macro_f1,0.12087912087912088
transformer,cpr,0000000001010,123,seen,micro_f1,0.6666666666666666
transformer,cpr,0000000001010,123,seen,bit_accuracy,0.8923076923076924
transformer,cpr,0000000001010,123,seen,exact_match,0.2
transformer,cpr,0000000001010,123,unseen,macro_f1,0.1346153846153846
transformer,cpr,0000000001010,123,unseen,micro_f1,0.6666666666666666
transformer,cpr,0000000001010,123,unseen,bit_accuracy,0.8769230769230769
transformer,cpr,0000000001010,123,unseen,exact_match,0.4
transformer,cpr,0000000001010,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000001010,42,seen,micro_f1,0.36363636363636365
transformer,cpr,0000000001010,42,seen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000001010,42,seen,exact_match,0.0
transformer,cpr,0000000001010,42,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000001010,42,unseen,micro_f1,0.36363636363636365
transformer,cpr,0000000001010,42,unseen,bit_accuracy,0.7307692307692307
transformer,cpr,0000000001010,42,unseen,exact_match,0.0
transformer,cpr,0000000001010,7,seen,macro_f1,0.1346153846153846
transformer,cpr,0000000001010,7,seen,micro_f1,0.8
transformer,cpr,0000000001010,7,seen,bit_accuracy,0.9384615384615385
transformer,cpr,0000000001010,7,seen,exact_match,0.6
transformer,cpr,0000000001010,7,unseen,macro_f1,0.094017094017094
transformer,cpr,0000000001010,7,unseen,micro_f1,0.43478260869565216
transformer,cpr,0000000001010,7,unseen,bit_accuracy,0.8
transformer,cpr,0000000001010,7,unseen,exact_match,0.0
transformer,cpr,0000000001100,123,seen,macro_f1,0.05128205128205128
transformer,cpr,0000000001100,123,seen,micro_f1,0.2
transformer,cpr,0000000001100,123,seen,bit_accuracy,0.6923076923076923
transformer,cpr,0000000001100,123,seen,exact_match,0.0
transformer,cpr,0000000001100,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000001100,123,unseen,micro_f1,0.4444444444444444
transformer,cpr,0000000001100,123,unseen,bit_accuracy,0.8076923076923077
transformer,cpr,0000000001100,123,unseen,exact_match,0.0
transformer,cpr,0000000001100,42,seen,macro_f1,0.06837606837606837
transformer,cpr,0000000001100,42,seen,micro_f1,0.4
transformer,cpr,0000000001100,42,seen,bit_accuracy,0.8153846153846154
transformer,cpr,0000000001100,42,seen,exact_match,0.0
transformer,cpr,0000000001100,42,unseen,macro_f1,0.12087912087912088
transformer,cpr,0000000001100,42,unseen,micro_f1,0.6363636363636364
transformer,cpr,0000000001100,42,unseen,bit_accuracy,0.8769230769230769
transformer,cpr,0000000001100,42,unseen,exact_match,0.0
transformer,cpr,0000000001100,7,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000001100,7,seen,micro_f1,0.8695652173913043
transformer,cpr,0000000001100,7,seen,bit_accuracy,0.9538461538461539
transformer,cpr,0000000001100,7,seen,exact_match,0.4
transformer,cpr,0000000001100,7,unseen,macro_f1,0.15384615384615385
transformer,cpr,0000000001100,7,unseen,micro_f1,0.6666666666666666
transformer,cpr,0000000001100,7,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000001100,7,unseen,exact_match,0.0
transformer,cpr,0000000010000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000010000,123,seen,micro_f1,0.851063829787234
transformer,cpr,0000000010000,123,seen,bit_accuracy,0.9730769230769231
transformer,cpr,0000000010000,123,seen,exact_match,0.65
transformer,cpr,0000000010000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000010000,123,unseen,micro_f1,0.6779661016949152
transformer,cpr,0000000010000,123,unseen,bit_accuracy,0.926923076923077
transformer,cpr,0000000010000,123,unseen,exact_match,0.2
transformer,cpr,0000000010000,42,seen,macro_f1,0.0
transformer,cpr,0000000010000,42,seen,micro_f1,0.0
transformer,cpr,0000000010000,42,seen,bit_accuracy,0.9230769230769231
transformer,cpr,0000000010000,42,seen,exact_match,0.0
transformer,cpr,0000000010000,42,unseen,macro_f1,0.0
transformer,cpr,0000000010000,42,unseen,micro_f1,0.0
transformer,cpr,0000000010000,42,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000010000,42,unseen,exact_match,0.0
transformer,cpr,0000000010000,7,seen,macro_f1,0.07495069033530571
transformer,cpr,0000000010000,7,seen,micro_f1,0.8085106382978723
transformer,cpr,0000000010000,7,seen,bit_accuracy,0.9653846153846154
transformer,cpr,0000000010000,7,seen,exact_match,0.6
transformer,cpr,0000000010000,7,unseen,macro_f1,0.07495069033530571
transformer,cpr,0000000010000,7,unseen,micro_f1,0.7755102040816326
transformer,cpr,0000000010000,7,unseen,bit_accuracy,0.9576923076923077
transformer,cpr,0000000010000,7,unseen,exact_match,0.5
transformer,cpr,0000000010100,123,seen,macro_f1,0.14529914529914528
transformer,cpr,0000000010100,123,seen,micro_f1,0.6206896551724138
transformer,cpr,0000000010100,123,seen,bit_accuracy,0.8307692307692308
transformer,cpr,0000000010100,123,seen,exact_match,0.0
transformer,cpr,0000000010100,123,unseen,macro_f1,0.10256410256410256
transformer,cpr,0000000010100,123,unseen,micro_f1,0.48
transformer,cpr,0000000010100,123,unseen,bit_accuracy,0.8
transformer,cpr,0000000010100,123,unseen,exact_match,0.0
transformer,cpr,0000000010100,42,seen,macro_f1,0.10256410256410256
transformer,cpr,0000000010100,42,seen,micro_f1,0.6
transformer,cpr,0000000010100,42,seen,bit_accuracy,0.8769230769230769
transformer,cpr,0000000010100,42,seen,exact_match,0.2
transformer,cpr,0000000010100,42,unseen,macro_f1,0.12087912087912088
transformer,cpr,0000000010100,42,unseen,micro_f1,0.5833333333333334
transformer,cpr,0000000010100,42,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000010100,42,unseen,exact_match,0.0
transformer,cpr,0000000010100,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000010100,7,seen,micro_f1,0.4
transformer,cpr,0000000010100,7,seen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000010100,7,seen,exact_match,0.0
transformer,cpr,0000000010100,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000010100,7,unseen,micro_f1,0.4
transformer,cpr,0000000010100,7,unseen,bit_accuracy,0.7692307692307693
transformer,cpr,0000000010100,7,unseen,exact_match,0.0
transformer,cpr,0000000011000,123,seen,macro_f1,0.15384615384615385
transformer,cpr,0000000011000,123,seen,micro_f1,0.6666666666666666
transformer,cpr,0000000011000,123,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000011000,123,seen,exact_match,0.0
transformer,cpr,0000000011000,123,unseen,macro_f1,0.1282051282051282
transformer,cpr,0000000011000,123,unseen,micro_f1,0.6
transformer,cpr,0000000011000,123,unseen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000011000,123,unseen,exact_match,0.0
transformer,cpr,0000000011000,42,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000011000,42,seen,micro_f1,0.5
transformer,cpr,0000000011000,42,seen,bit_accuracy,0.8461538461538461
transformer,cpr,0000000011000,42,seen,exact_match,0.0
transformer,cpr,0000000011000,42,unseen,macro_f1,0.06837606837606837
transformer,cpr,0000000011000,42,unseen,micro_f1,0.3333333333333333
transformer,cpr,0000000011000,42,unseen,bit_accuracy,0.7538461538461538
transformer,cpr,0000000011000,42,unseen,exact_match,0.0
transformer,cpr,0000000011000,7,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000011000,7,seen,micro_f1,0.5555555555555556
transformer,cpr,0000000011000,7,seen,bit_accuracy,0.8769230769230769
transformer,cpr,0000000011000,7,seen,exact_match,0.0
transformer,cpr,0000000011000,7,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000011000,7,unseen,micro_f1,0.625
transformer,cpr,0000000011000,7,unseen,bit_accuracy,0.9076923076923077
transformer,cpr,0000000011000,7,unseen,exact_match,0.0
transformer,cpr,0000000100000,123,seen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,123,seen,micro_f1,0.7407407407407407
transformer,cpr,0000000100000,123,seen,bit_accuracy,0.9461538461538461
transformer,cpr,0000000100000,123,seen,exact_match,0.35
transformer,cpr,0000000100000,123,unseen,macro_f1,0.07692307692307693
transformer,cpr,0000000100000,123,unseen,micro_f1,0.6153846153846154
transformer,cpr,0000000100000,123,unseen,bit_accuracy,0.9038461538461539
transformer,cpr,0000000100000,123,unseen,exact_match,0.15
